"","ID","frame","X.1","type","date","fish.size","flowspeed","foodspeed","filepath","endframe","prey_x","prey_y","fish_x","fish_y","heading","xpos","ypos","cvat_x","cvat_y","fish_x_MATLAB","fish_y_MATLAB","prey_dy","prey_dx","fish_dy","fish_dx","food_theta","change_frame","max_frame","manual_heading","veer_direction","BA","dBA","prey_x_f","fish_x_f","prey_dx_f","fish_dx_f","vel_heading"
"11",2,103,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,22.8986799176025,19.3374074859619,29.726954,20.140824,0.028898627,456.1343049,899.444906,29.726954,20.140824,29.83458753202,20.105474893533,0.00283435058605619,22.6013140258786,2.98529999999992,2.32189999999974,0.500673194197305,109,173,NA,1,-0.117121766968998,-0.775487301060544,19.4118499176025,26.240124,-12.2669859741214,-32.5464000000003,-0.0914684839136184
"12",2,104,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,23.1246930578613,19.3374358294678,29.750173,20.170677,-0.035193648,457.7267544,901.0409255,29.750173,20.170677,29.887527498835,20.158296443448,0.00303680419939667,22.6013140258789,4.31209999999957,4.97550000000011,0.500673194197305,109,173,NA,1,-0.125106324559019,-0.969610431215905,19.2891800578613,25.91466,-12.266985974121,-29.8927999999999,-0.143263871866914
"13",2,105,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,23.3507061981201,19.3374661975098,29.799928,20.213798,-0.060031697,458.8051896,904.3937886,29.799928,20.213798,29.998741967862,20.194068139032,0.00283435058570092,22.6011115722656,2.3219000000001,1.99020000000019,0.500673194197305,109,173,NA,1,-0.1350546335156,-0.779457960948732,19.1665101981201,25.615732,-12.2671884277344,-32.8780999999998,-0.0705044219111332
"14",2,106,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,23.5767173138428,19.3374945410156,29.81983,20.237017,-0.081900578,460.1609496,903.4266369,29.81983,20.237017,29.966661545973,20.239038698232,0.00283435058605619,22.6013140258789,0.663399999999825,2.98529999999992,0.500673194197305,109,173,NA,1,-0.143097568658456,-0.547158589590253,19.0438383138428,25.286951,-12.266985974121,-31.8830000000001,-0.0208043247600424
"15",2,107,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,23.8027304541016,19.3375228845215,29.849683,20.243651,-0.047745992,460.6380997,903.2257437,29.849683,20.243651,29.959997918529,20.254865767049,0.0030368041990414,22.6013140258789,-0.331699999999557,0.995100000000093,0.500673194197305,109,173,NA,1,-0.148741995907665,-0.469521484905424,18.9211684541016,24.968121,-12.266985974121,-33.8731999999999,0.0097920892695582
"16",2,108,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.0287435943603,19.3375532525635,29.859634,20.240334,-0.036841786,460.8703342,904.3974716,29.859634,20.240334,29.998864132972,20.262568985414,0.00283435058605619,22.6013140258789,-1.99020000000019,3.98039999999966,0.500673194197305,109,173,NA,1,-0.153607602153691,-0.149060541371083,18.7984985943603,24.629389,-12.266985974121,-30.8879000000003,0.0643440525705949
"17",2,109,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.2547567346191,19.3375815960693,29.899438,20.220432,0.016983719,460.0707121,905.8884973,29.899438,20.220432,30.048321455441,20.236045520357,0.00283435058605619,22.6013140258789,-2.3219000000001,0.995100000000448,0.500673194197305,109,173,NA,1,-0.155147012080102,-0.182363134590447,18.6758287346191,24.32051,-12.266985974121,-33.8731999999995,0.0684397578977866
"18",2,110,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.4807698748779,19.3376099395752,29.909389,20.197213,0.044725023,459.4332805,906.2954256,29.909389,20.197213,30.061819267152,20.214901914185,-8.82292846679711,16.1246204833983,-3.6487000000001,6.96569999999959,0.500673194197305,109,173,NA,1,-0.157042660521039,-1.19044530990241,18.5531588748779,23.981778,-18.7436795166017,-27.9026000000004,0.130027798491093
"19",2,111,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.6420160797119,19.2493806549072,29.979046,20.160726,0.064159337,458.6188662,908.5944938,29.979046,20.160726,30.138079359346,20.187887791854,-8.82292846679675,16.124822937012,-3.31699999999984,6.96569999999994,0.500673194197305,109,173,NA,1,-0.16912764593489,-1.28716191347879,18.3657220797119,23.702752,-18.743477062988,-27.9026000000001,0.118322520395586
"20",2,112,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.803264309082,19.1611513702393,30.048703,20.127556,0.087441066,458.0288887,912.4411401,30.048703,20.127556,30.265672617117,20.168318238179,-8.82313092041009,16.1248229370116,-0.995100000000093,5.9706000000002,0.500673194197305,109,173,NA,1,-0.182194051924559,-1.78829914189767,18.178287309082,23.423726,-18.7434770629884,-28.8976999999998,0.0344216651797345
